Rank,Name,Chip time,St. number,Nationality,Age cat.
458,MILOŠ ŠKORPIL,3:24:26,633,CZE,M50
459,CLAUDIO COLOMBO,3:26:14,665,ITA,M45
460,FILIP HIRŇÁK,3:22:55,3958,SVK,MAM
461,CORNELIUS ZIMMERMANN,3:26:00,242,GER,M50
462,MICHELE FEO,3:26:19,205,ITA,M40
463,JOSEF NAVRÁTIL,3:23:54,3492,CZE,MAM
464,JAN SCHROEYEN,3:24:55,3873,BEL,M45
465,MICHAL TIŠLER,3:26:36,576,CZE,M40
466,TURI SAMBO,3:24:23,3498,ITA,MAM
467,JAN HAMR,3:24:45,4240,CZE,M40
468,MILOŠ HAVLÍK,3:25:01,1239,-,M45
469,HENK VAN WIJHE,3:26:31,647,NED,M40
470,JAN KAŠTOVSKÝ,3:26:46,238,CZE,M40
471,VÁCLAV PUR,3:25:16,1339,CZE,M50
472,SANDOR TASKOVICS,3:25:32,939,HUN,MAM
473,DANIEL HORA,3:23:13,1686,CZE,MAM
474,KRIS MERTENS,3:25:18,3872,BEL,M40
475,MARC AUTRAN,3:25:54,623,FRA,M45
476,ATTILA FARAGÓ,3:25:24,2424,HUN,MAM
478,MICHEL GABIOUD,3:26:55,257,SUI,M45
477,MIROSLAV THUMS,3:26:25,213,CZE,M40
479,SILVIA CONSOLANI,3:25:27,5118,ITA,WAM
480,FRED KIRCHMAIR,3:26:28,522,AUT,MAM
482,MICHELE BENETEAU,3:27:18,5705,FRA,W40
481,MIROSLAW CISEK,3:26:51,748,POL,MAM
483,RÉGIS PICHON,3:27:18,3565,FRA,M45
484,ALBERTO CIRIO,3:27:23,516,ITA,M40
485,ZDENĚK ANTOŠ,3:27:17,184,CZE,M45
486,GIUSEPPE PICCINNI,3:26:25,524,BEL,M40
487,PAVEL MEZERA,3:27:13,180,CZE,MAM
488,STEFAN HASLINGER,3:26:30,981,AUT,M45
489,JOHNATHAN WEST,3:25:30,3571,GBR,MAM
490,MILAN JELŠINA,3:26:14,2091,CZE,MAM
491,MICHAL HOLEČEK,3:27:21,1163,CZE,MAM
493,CRAIG DOMBROSKY,3:27:21,982,USA,M45
492,BOKOR ENDRE,3:25:46,3933,HUN,MAM
494,ISTVÁN TÓTH,3:26:45,567,HUN,MAM
495,ERIC MARCHAND,3:26:14,3888,FRA,MAM
497,ZBYNĚK FILINGER,3:27:13,527,CZE,M40
496,PETR VŮJTĚCH,3:27:12,3972,CZE,MAM
498,MORENO CANTURAN,3:27:45,4119,ITA,M45
499,CLAUDIO SARTORI,3:27:49,733,ITA,M45
500,MIROSLAV MALEŇÁK,3:26:38,829,CZE,MAM
501,GENNADY PACHKUNOV,3:26:56,1670,RUS,M50
502,MARCELLO TEDESCO,3:26:28,561,ITA,MAM
503,ANTONIE BASTELICA,3:26:30,3245,FRA,M40
504,FRANTIŠEK BRABEC,3:25:58,634,CZE,M40
505,PETR SOLNIČKA,3:27:00,4190,CZE,M45
506,SIEP BRINK,3:27:49,343,NED,M55
507,JAROMÍR GÉRYK,3:27:06,1224,CZE,MAM
508,MIROSLAV PÁNEK,3:26:32,421,CZE,MAM
509,MAREK ŘÍZEK,3:27:29,1076,CZE,MAM
510,DE HERTOG DANIEL,3:26:58,3280,BEL,M45
512,MAURIZIO FRANCA,3:28:09,2252,ITA,M40
511,LUDWIG KREUTZER,3:27:06,335,GER,M50
513,JIŘÍ KRAUS,3:27:01,377,CZE,MAM
514,PAVEL SZAPPANOS,3:27:18,1194,CZE,M40
515,ERVÍN PODŽORNÝ,3:27:39,190,CZE,M65
516,CHENEBAUD CHARLIE,3:27:24,3823,FRA,M50
517,TONI LEKSE,3:27:38,644,SLO,M50
518,BARTOLOME CAAMAŇO,3:28:21,1674,ESP,MAM
519,GABRIELE BARATELLA,3:27:55,1592,ITA,MAM
520,VÁCLAV SVOBODA,3:25:35,811,CZE,M40
521,MAREK HEMON,3:28:32,797,POL,MAM
522,ALBERTO VOLPI,3:28:34,455,ITA,M40
523,BRIAN JARDINE,3:24:47,2231,GBR,MAM
524,HEIKO SCHLITTERMANN,3:26:46,2062,GER,M40
525,ENRICO CARLO FELLI,3:28:40,668,ITA,M45
526,JONATHAN SIMPSON,3:27:32,3264,GBR,MAM
527,JIŘÍ ŠPLÍCHAL,3:27:49,1109,CZE,MAM
528,ALEX KOTĚŠOVSKÝ,3:27:51,1183,CZE,M40
529,CHRISTOPHE BOUTIN,3:28:36,479,FRA,M40
530,LAURENT KOHLMANN,3:27:35,3243,SUI,MAM
531,VOJTĚCH ROHULÁN,3:27:43,1731,CZE,MAM
532,JIŘÍ VAVŘIČKA,3:26:27,3759,CZE,MAM
533,JAKUB ILLNER,3:27:22,1216,CZE,M40
535,DAVIDE BOTTARO,3:28:31,268,ITA,MAM
534,DAINIS KAULINS,3:27:46,1599,LAT,M50
536,THIEFFRY GASTON,3:28:26,3350,FRA,M55
537,ONDŘEJ ZEMAN,3:26:58,2378,CZE,MAM
538,JOHANNES HOCHULI,3:28:51,159,GER,MAM
539,THOMAS KUMMER,3:28:47,155,GER,MAM
540,BRIAN HILE,3:28:42,511,USA,M45
541,JULIE REVIRIAUD,3:28:08,5116,FRA,W35
542,JORG SZYMANSKI,3:29:14,650,GER,M40
543,JIŘÍ KUNC,3:27:08,987,CZE,MAM
544,JAN HEJTMÁNEK,3:28:10,885,CZE,M55
545,RONALD ZUIDEMA,3:28:55,3531,NED,M40
546,VLADIMÍR ZAPLETAL,3:28:41,3260,CZE,M40
548,VÁCLAV MAREK,3:28:59,540,CZE,M50
547,GIOVANNI DELLA,3:26:14,1688,ITA,M40
549,MARCO ARCIDIACONO,3:27:41,3696,SUI,MAM
551,PETER SIMPSON,3:29:04,526,GBR,M55
550,AD TIMMERS,3:27:57,953,NED,M45
552,ANGELO MANCUSO,3:29:21,720,ITA,M40
553,OLIVER RIEDEL,3:28:05,891,GER,MAM
554,NICOLETTE BERNS,3:29:10,5119,GER,W35
555,THIERRY BOLLORE,3:28:07,477,FRA,M40
556,JAN BARTOŠ,3:28:57,695,CZE,MAM
557,PAVEL VILDOMEC,3:28:54,2104,CZE,M50
558,GIDEON DONOHO,3:28:56,3919,USA,MAM
559,FABRIZIO FLORIANI,3:28:22,4036,ITA,M40
560,JOSEF JORDÁN,3:29:29,931,CZE,M40
561,ELENA BURATTI,3:29:16,5173,ITA,WAM
562,JAKUB SKLENKA,3:29:11,863,CZE,MAM
564,FABRIZIO BULZONI,3:28:41,3925,ITA,M40
563,VITTORIO CAROLI,3:27:55,966,ITA,MAM
565,BORIS SCHUKOFF,3:28:46,636,AUT,MAM
566,MARTIN SHÁNĚL,3:28:36,1212,CZE,MAM
567,JAN ZAHRADNÍK,3:29:55,447,CZE,M50
568,ONDŘEJ ZÍCHA,3:29:01,1044,CZE,MAM
569,CLAUDIO LUCCA,3:29:51,719,ITA,MAM
570,WILLIAM SCROGGIE,3:29:14,307,USA,MAM
571,JEAN NICOLLERAT,3:29:23,1278,SUI,MAM
572,MILAN BRZÁK,3:28:45,673,CZE,MAM
573,BRONISLAV HÝBL,3:29:56,984,CZE,M45
574,YANNICK MARAVAUD,3:25:49,3781,FRA,MAM
575,DAVID KING,3:29:49,178,GBR,M45
576,DHENIN MARC,3:29:31,965,FRA,M50
577,OLBRECHTS PASCAL,3:29:01,226,BEL,M40
578,BO ZERAHN,3:30:14,203,DEN,M45
579,JAROSLAV HURYCH,3:28:44,1107,CZE,M40
580,ACHIM HOEFER,3:29:09,703,GER,M45
582,VÍTĚZSLAV KUPSA,3:29:42,1115,CZE,MAM
581,MARKUS BISKAMP,3:28:42,584,GER,M45
583,DAVID ONDROUŠEK,3:28:23,1065,CZE,MAM
584,GARETH JONES,3:29:22,3209,GBR,M55
585,VINCENT BOURQUIN,3:30:02,270,SUI,MAM
586,ARNAUD SCHUURMAN,3:30:13,241,NED,MAM
587,HERVE BLANCHONG,3:30:08,1692,FRA,MAM
588,TOMÁŠ KADLAS,3:29:04,1685,CZE,MAM
589,MICHELE FABOZZI,3:29:14,3221,GER,M45
590,NICK JACOBS,3:30:09,1293,GBR,M40
591,G.PAOLO GERIN,3:30:41,572,ITA,M50
592,STÉPHANIE PONTHUS,3:30:47,5122,FRA,WAM
593,VLADIMÍR NOVÁK,3:30:55,386,CZE,M50
594,MILAN DOSTÁL,3:30:56,1230,CZE,MAM
595,TOBY BURTON,3:30:11,896,BEL,MAM
596,ERIK FEITH,3:29:51,906,CZE,MAM
597,JIŘÍ JANDA,3:30:58,3955,CZE,MAM
598,KLÁRA JAKEŠOVÁ,3:30:12,5350,CZE,WAM
599,LADISLAV OLŠAR,3:30:02,4193,CZE,MAM
600,ADAM PRAŽÁK,3:27:46,3954,CZE,MAM
601,KRIZ KORVER,3:30:54,602,NED,MAM
602,CANDICE ODGERS,3:29:21,5109,CAN,WAM
604,ZBIGNIEW NIEWIADOMSKI,3:31:24,750,POL,M50
603,KARL-HANS SATTLER,3:31:23,744,GER,M55
605,LADISLAV KICSERA,3:29:31,1340,CZE,MAM
607,JACQUES GOMEZ,3:31:12,483,FRA,M60
606,- -,3:29:47,1005,CZE,MAM
608,PETR SUK,3:30:57,1428,CZE,MAM
609,JIŘÍ DVOŘÁK,3:29:36,828,CZE,M50
611,TOMÁŠ SLOVÁK,3:30:47,1411,CZE,MAM
610,RICHARD DIXON,3:29:25,1529,GBR,M40
612,ASHLEY CLARK,3:30:35,5190,THA,WAM
613,ADRIE VAN ETTEN,3:31:51,3885,BEL,M60
614,JIŘÍ TRÁVNÍČEK,3:31:46,346,CZE,MAM
615,KEVIN BREATHNACH,3:30:35,1202,IRL,MAM
617,SIVIO BULZONI,3:30:52,3943,ITA,MAM
616,VOJTĚCH ŠTUDENT,3:30:43,3361,CZE,MAM
618,LAURENT GOUVENOT,3:29:53,3219,FRA,MAM
619,TOMÁŠ NEDĚLA,3:31:14,350,CZE,MAM
620,LANNAU CASSAN PATRICE,3:30:52,3798,FRA,MAM
621,ROLAND PAQUET,3:31:11,3573,BEL,M50
622,STEFFEN OERTELT,3:31:59,410,GER,M45
623,PETR UHLÍK,3:29:17,4196,CZE,MAM
624,DANIEL BUBLA,3:32:24,902,CZE,MAM
625,MICHAL ŽIVNÝ,3:30:21,1503,CZE,M40
626,PAVEL ZÁCHA,3:31:18,832,CZE,MAM
627,JAROSLAV KRAMEŠ,3:31:54,1196,CZE,MAM
628,UNTO LEINIKKA,3:31:43,597,FIN,M50
629,OLUF HEIL,3:30:38,773,DEN,MAM
630,MARKUS STEMMER,3:31:48,1294,GER,M40
631,VLADIMIR SMIRNOV,3:32:15,4236,RUS,M45
632,MIROSLAV ŠIMEK,3:31:30,1066,CZE,M40
633,ALEŠ FISCHER,3:32:27,1010,CZE,MAM
634,PETR SZÁSZ,3:32:32,689,CZE,M50
635,ENNIO BOSCHERINI,3:32:34,179,ITA,M60
636,GREGORY STROCK,3:32:56,1750,USA,MAM
637,JEAN LUC MAZZOLENI,3:32:54,488,FRA,M50
638,JANA MAŠKOVÁ,3:32:34,6031,CZE,W40
639,PETER TREPL,3:32:39,336,GER,M45
640,MICHAEL SUTTON,3:32:59,3439,GBR,M40
641,PAOLO TONIONI,3:32:42,497,ITA,M40
642,MARTIN LUKEŠ,3:31:34,1213,CZE,MAM
643,MARIO CIRELLI,3:31:02,4200,ITA,M50
644,ANTONIO CIRELLI,3:31:03,4201,ITA,M60
645,MARIAN BÖHM,3:33:21,1687,CZE,MAM
646,MARIO BATTISTA,3:33:14,317,ITA,M55
647,CURT SANDBERG,3:33:34,1597,SWE,M55
648,RUDOLF HERBSTRITT,3:33:22,160,GER,M40
649,TIMO HASANEN,3:33:27,1365,FIN,MAM
650,MARIO VALCAMONICA,3:32:58,592,ITA,M50
651,VLADIMÍR PITTER,3:33:17,347,CZE,M55
652,JAMES ATKINS,3:32:30,1260,GBR,MAM
653,KAREL URBAN,3:33:45,182,CZE,M65
654,SIMONA LINHARTOVÁ,3:33:35,5125,CZE,W40
655,JAN KERNER,3:30:56,1740,CZE,MAM
656,MARTIN PULFER,3:30:54,1406,GER,MAM
658,MARIELLE SENSENBRENNER,3:33:56,5340,FRA,W45
657,CHRISTIAN CARMAGNOLLE,3:33:55,1649,FRA,M50
659,VLADIMÍR PEŘINA,3:33:35,369,CZE,M55
660,RADOVAN MITÁŠ,3:32:24,3837,CZE,MAM
661,EMILIO AROZ SABANZA,3:31:50,3338,ESP,M55
662,MARTIN MLÁDEK,3:33:44,851,CZE,MAM
664,FLAVIO CAPUTO,3:33:53,330,ITA,M40
663,ROBERT NOSEK,3:33:52,577,CZE,MAM
665,JIŘÍ ROUT,3:32:11,1481,CZE,MAM
666,VERONIKA FAKTOROVÁ,3:34:14,5052,CZE,WAM
667,ANTONIO ROMANO,3:34:08,731,ITA,M45
668,PETER JAEGER,3:31:10,838,SUI,M40
669,TOMÁŠ GOTVALD,3:33:50,1061,CZE,MAM
670,MARIE TOČÍKOVÁ,3:32:51,6098,CZE,WAM
671,MIROSLAV OTAVA,3:32:14,3678,CZE,M40
672,IVOŠ ROUŠAR,3:33:46,3407,CZE,M40
673,TOON VAN KESSEL,3:33:52,604,NED,M50
674,ALEXANDR SVĚTNICKÝ,3:34:02,418,CZE,M40
675,TUURE HOLKKO,3:32:34,1434,FIN,M45
676,RICHARD MAŘÁK,3:34:17,1240,CZE,MAM
677,MARK HOLLAND,3:33:07,3761,GBR,MAM
678,KATHARINA NITKA,3:34:17,5107,SUI,W50
679,MARTIN BALSANEK,3:30:05,192,CZE,MAM
680,FELISBERTO MARTINS,3:34:35,290,POR,M40
681,ANGEL PEREZ,3:34:15,514,ESP,MAM
682,ANTONIO VINUESA SANZ,3:34:40,287,ESP,M40
683,NIKOLA AMEZAGA,3:32:39,3508,ESP,MAM
684,LAURA BERTOLDIN,3:33:51,5736,ITA,WAM
685,CARLO CANTIANI,3:34:13,3749,ITA,M45
686,ESKO URPILAINEN,3:33:50,601,FIN,M40
687,MATHIEU BURRER,3:34:29,3563,FRA,MAM
688,IAN HICK,3:32:34,1139,GBR,MAM
689,RICHARD SELF,3:35:02,643,WLS,M40
690,PETER PAVUK,3:34:41,471,SVK,M55
691,LEVENTE LAKI,3:34:13,568,HUN,MAM
693,OLIVIER LAUGA,3:34:59,390,FRA,MAM
692,ONDŘEJ ŘÍPA,3:30:52,1722,CZE,MAM
694,VÁCLAV DVOŘÁK,3:34:16,4066,CZE,MAM
695,GWYNETH POCILUYKO,3:33:57,5611,GBR,W45
696,SARI SIITONEN,3:34:57,5170,FIN,W40
697,SIMO SUKSELAINEN,3:33:34,3843,FIN,MAM
698,VLDIMÍR SELEP,3:34:12,869,SVK,MAM
699,MARTIN PENNINGTON,3:34:23,3644,GBR,MAM
700,JEAN CLAUDE ABOUT,3:34:18,493,FRA,M60
701,IAN WADE,3:35:33,533,GBR,M45
702,VINCENT VOLLE,3:35:37,394,FRA,M40
703,VEERLE MICLOTTE,3:34:14,5260,BEL,W45
704,GUY VERMEULERN,3:34:35,3865,BEL,MAM
705,MICHAL HAMPL,3:35:44,1587,CZE,MAM
706,ANDREW DURLING,3:34:39,3846,AUS,MAM
707,HANS-UWE PRUDIK,3:34:39,1155,GER,M50
709,PIERPAOLO RAGATZU,3:35:51,996,ITA,M55
708,LUIGI DI BARI,3:34:42,3210,ITA,MAM
711,HANSJURG BAHLER,3:35:52,158,YUG,M50
710,PAVEL KOS,3:34:52,1201,CZE,MAM
712,JAN PEKAREK,3:35:34,1162,SUI,MAM
713,MARTIN LICEK,3:35:39,504,CZE,MAM
714,RADEK ZEMAN,3:35:41,118,CZE,MAM
715,OSSI SAVOLAINEN,3:34:03,3520,FIN,M50
716,MARC VANMALDEGEM,3:35:19,610,BEL,M60
717,MAURIZIO SCOZZI,3:36:12,98,ITA,M45
718,DOMINIQUE LE GAC,3:35:38,3389,FRA,M40
719,JIŘÍ ŠVEJDA,3:33:56,1637,CZE,MAM
720,BRUNO ONESIME,3:35:59,391,FRA,M40
721,ENRIQUE TORRESMARTINEZ,3:36:10,450,USA,M55
722,NICOLA BALIVO,3:35:23,1472,ITA,M50
723,GUGGER CHRISTOPHE,3:36:14,548,FRA,M45
724,ROBERT DALESSANDRO,3:35:55,3240,GBR,M40
725,MICHAEL SMITH,3:36:09,624,NZL,M45
726,MIROSLAV VOSTRÝ,3:33:54,1079,CZE,MAM
727,PHILIP MCGUINNESS,3:36:14,3235,IRL,MAM
728,FRANTIŠEK HORVÁTH,3:34:37,3213,SVK,M40
729,JEAN-MICHEL LAUNAY,3:34:44,3222,FRA,MAM
730,VLADIMÍR SLAVÍK,3:36:23,250,CZE,M40
731,MARIO IAPICCA,3:36:05,454,ITA,M45
732,GIORGIO MEZZANATO,3:35:54,1148,ITA,M45
733,MARTIN ŠPERL,3:36:10,505,CZE,M45
734,JAN OVEČKA,3:34:39,1580,CZE,MAM
735,VLADIMÍR KRČMÁRIK,3:36:06,1226,SVK,M50
736,RICHARD MCLEOD,3:32:51,2314,CAN,MAM
737,VÍTĚZSLAV TOMAN,3:36:43,3981,CZE,MAM
738,ALESSANDRO CARLOTTI,3:37:02,97,ITA,M45
739,TOMÁŠ AUER,3:35:38,4083,CZE,MAM
740,LAURA HINE,3:36:59,5238,GBR,WAM
741,ROLF NOETH LINGS,3:36:28,246,GER,MAM
742,ZDENĚK CHMEL,3:36:38,1108,CZE,M40
743,KAI GRANSEE,3:36:11,3202,GER,MAM
744,AMY LEAVITT,3:36:32,5185,USA,WAM
745,BARON DAMIEN,3:36:33,2149,FRA,M45
746,ANTIMO OLIVA,3:36:06,724,ITA,M50
747,CHRISTIAN RANZATO,3:36:13,305,FRA,MAM
748,DAMIEN BARRY,3:35:22,1644,IRL,MAM
749,PETR VRBENSKÝ,3:36:37,2992,CZE,MAM
750,MICHAL ONDROUŠEK,3:35:11,1023,CZE,MAM
751,DANIEL GENNE,3:36:44,890,SUI,M40
752,RENATO GUATTERINI,3:37:27,716,ITA,M45
753,FRANCISCO JOSE GOMEZ CASTRO,3:37:29,554,ESP,M40
754,BOHUŠ BARBOŘÁK,3:37:21,2095,CZE,M45
755,STANISLAV SKAČAN,3:33:53,1242,SVK,M55
756,STANISLAV BLAHA,3:35:49,1566,CZE,M40
757,JAROSLAV ZAMASTIL,3:35:16,1088,CZE,MAM
758,PAVEL TYLUS,3:37:45,823,POL,M50
759,JOSEF ČERNOHLÁVEK,3:35:58,1741,CZE,MAM
760,DARIUSZ PIETRAS,3:37:58,704,POL,MAM
761,NICOLA STEFANO,3:37:57,738,ITA,M45
762,PAVEL PÁNEK,3:37:47,353,CZE,MAM
763,PATRICK BARRIL,3:37:57,166,FRA,M55
764,MAREK JANŮ,3:36:37,1222,CZE,MAM
765,MARTIN KUCHAŘ,3:36:08,3538,CZE,MAM
766,JAN FRAIPONTS,3:37:28,1143,BEL,M45
767,MARTIN VOBORSKÝ,3:36:01,4053,CZE,M40
768,PAVOL BRANDIS,3:37:55,459,SVK,M50
769,JURAJ PAVŮK,3:36:28,3422,SVK,M45
770,KAREL SVOBODA,3:37:54,445,CZE,M45
771,JENS HERTOGS,3:37:42,3866,BEL,MAM
772,ROGER BIGGS,3:37:57,174,GBR,M55
773,MILAN MLYNARČÍK,3:35:57,3263,SVK,MAM
774,ANTON SINDELAR,3:36:44,817,AUT,M40
775,MONZO JOSÉ L.,3:37:30,1607,ESP,M40
776,PAVEL KUBIŠ,3:37:29,2352,CZE,MAM
777,KARI LONG,3:38:11,549,FIN,M45
778,DAVID CARMICHAEL,3:38:00,3826,SCO,M40
779,TORE TROHAUG,3:37:26,3444,NOR,M60
780,TAMÁS HORVÁTH,3:37:31,853,HUN,MAM
782,TAMÁS SZERENCSÉS,3:37:32,425,HUN,MAM
781,RUPERT BURRIDGE,3:36:42,4026,GBR,MAM
783,CHRISTOPHE DIZES,3:38:32,221,FRA,M40
784,JACK COUSSEÉ,3:37:18,641,BEL,M55
785,MICHAL JANÁK,3:38:02,1546,CZE,MAM
787,JACK BROSSAUD,3:38:05,2080,CZE,MAM
786,FRANCOIS LA STORIA,3:38:05,167,FRA,M40
788,KAREL BRANDA,3:37:25,1565,CZE,MAM
789,ANTONÍN PAPOUŠEK,3:36:57,1057,CZE,M40
790,DIRK VAN PROOIJEN,3:37:54,944,NED,M50
792,MARCO NAGEL,3:38:14,406,GER,MAM
791,MICHAEL HOLMGAARD,3:37:33,3928,DEN,MAM
793,PETER TULLETT,3:36:04,4045,GBR,M45
794,RENZO FAGIOLI,3:37:54,316,ITA,M55
795,JIŘÍ KOBERA,3:36:34,1619,CZE,M45
796,MAURO SASSO,3:38:57,734,ITA,M40
797,JEAN CLAUDE SANTERRE,3:37:47,328,FRA,M55
798,DIEGO MAESTRONI,3:37:00,563,ITA,MAM
799,PETR ZACH,3:36:12,4050,CZE,MAM
800,PATRICK DE LUCA,3:39:28,300,FRA,MAM
801,ANNI TAMMINEN,3:35:25,5822,FIN,WAM
802,DARIUSZ MATYSEK,3:37:56,1647,POL,MAM
805,FABIO MAGNI,3:38:43,897,ITA,M45
803,BRAM NOORDHUIS,3:37:58,3534,NED,M45
804,ANGELO RIGONI,3:38:21,1725,ITA,M60
806,MICHAEL GOMERINGER,3:37:25,2068,GER,MAM
807,BALÁZS LAKI,3:38:42,569,HUN,MAM
808,UGO ROVA,3:38:38,1651,ITA,M60
810,ZSOLT KECSKEMETI,3:38:56,1373,HUN,MAM
809,DOMENICO RIDOLFO,3:37:19,1431,ITA,M50
811,STEFANO SPADARO,3:39:11,1594,ITA,MAM
812,ZDENEK STRÁNSKÝ,3:38:03,2081,CZE,MAM
813,DAVID VALEHRACH,3:39:04,779,CZE,MAM
814,WALDEMAR WAJNOR,3:39:28,3947,POL,M45
815,PETRA KAŠČÁKOVÁ,3:35:34,6079,CZE,WAM
818,MICHEL PELLEGRINI,3:39:32,728,ITA,M40
817,PHILIPPE VANRIJKEL,3:38:41,954,BEL,M45
816,WARD VANRIJKEL,3:38:41,518,BEL,M45
819,ROBERT SHAW,3:38:55,1113,GBR,MAM
820,JOANNE RODDA,3:40:02,5113,GBR,WAM
821,RUDI KUEHFUSZ,3:39:03,786,GER,M50
822,JAN LAHULA,3:39:33,1072,CZE,M55
823,PAVEL ZLATOHLÁVEK,3:38:39,759,CZE,M45
824,JAN FRÖHLICH,3:38:29,782,CZE,MAM
825,JOSEF ORAVEC,3:38:34,470,SVK,M55
827,DAVID KOPŘIVA,3:38:57,3912,CZE,MAM
826,DANIEL PŘIBYL,3:37:41,1699,CZE,MAM
829,ELIZABETH BOWLER,3:39:12,5642,GBR,WAM
828,IAN ROGERS,3:38:54,879,GBR,M40
830,ANDREA MARRAS,3:38:24,3309,ITA,M45
831,ULF RING,3:39:33,4018,SWE,M55
832,RADEK HLAVATÝ,3:40:27,371,CZE,M40
833,ROBERTO PERASSO,3:40:17,499,ITA,M40
834,ROMAN HOLÝ,3:39:21,360,CZE,MAM
835,ARESMOUK AZIZ,3:40:39,911,MAR,MAM
837,JEROEN DANKBAAR,3:40:52,1353,NED,MAM
836,MARTIN MASTNÝ,3:39:08,1709,CZE,MAM
838,RENÉ BRUK,3:40:16,1572,CZE,M40
840,PAVEL VICHERA,3:41:00,201,CZE,MAM
839,VIKTOR MACHEK,3:38:56,2227,CZE,MAM
841,EVA ČERMÁKOVÁ,3:39:13,6243,CZE,W55
842,MILUŠE PROKOPOVÁ,3:40:44,6242,CZE,W45
843,JACQUELINE VETH,3:40:12,5183,NED,W45
844,JEANNIE GOMEZ,3:40:04,5165,FRA,W60
845,JAN TRAXLER,3:39:56,1736,CZE,M40
846,JOAQUIN AZKARATE RETA,3:39:52,3339,ESP,M50
847,DUŠAN ŠEBEK,3:40:08,1050,CZE,MAM
849,AIDAN MCGOVERN,3:39:04,1142,IRL,MAM
851,JIŘÍ SKOPAL,3:40:22,816,CZE,M55
850,JIŘÍ MAREČEK,3:39:23,2997,CZE,M40
848,BEN RUSSON,3:39:04,1524,GBR,MAM
852,HARALD MEIER,3:40:30,617,AUT,MAM
853,FIACHRA ROWAN,3:39:21,1483,IRL,MAM
854,WALTER  CARLOS ROEHM,3:41:14,248,GER,M65
855,JIŘÍ KOTEN,3:38:53,2994,CZE,MAM
856,TOMÁŠ PERUTKA,3:38:58,1234,CZE,MAM
857,DUŠAN PETŘÍK,3:38:43,4014,CZE,MAM
858,ALICE KOTLANOVÁ,3:41:27,5161,CZE,W40
859,VLADIMÍR ZELENKA,3:41:28,826,CZE,M45
860,JANA ŠEDIVÁ,3:39:32,5249,CZE,W35
862,ROBERT LASHUA,3:40:17,809,USA,M40
861,IGOR PAVLOV,3:39:31,3380,RUS,M40
863,MICHAEL BACON,3:41:37,615,IRL,MAM
864,MICHAL JANOTA,3:41:43,1094,SVK,M60
865,JIŘÍ ŠÁDEK,3:41:25,789,CZE,M45
866,FREDERIC BOULAIRE,3:40:03,3326,FRA,MAM
867,ROBERT TABATABAI,3:39:42,3553,GER,M45
868,MARCELA HMIROVÁ,3:41:56,5605,CZE,W35
869,STANISLAV MAREK,3:39:45,4084,CZE,MAM
870,GEORGES VANDENHOUDT,3:41:16,1613,BEL,M50
871,MIKE CORBETT,3:41:10,1121,GBR,M55
872,STEVE LEAFE,3:40:46,206,GBR,M45
873,PAVEL MACEJÁK,3:41:10,1238,CZE,MAM
874,JOZEF TOMEČKO,3:41:54,476,SVK,M50
875,ANTONÍN SELUCKÝ,3:41:05,889,CZE,MAM
876,PETR ČERVÍK,3:40:20,1429,CZE,MAM
877,PETR TICHÝ,3:40:52,3893,CZE,MAM
878,MICHAL BURIAN,3:42:31,1026,CZE,MAM
879,MARK STEPHAN,3:39:16,1661,USA,M40
880,LUCA LOPRIENO,3:42:01,682,ITA,MAM
881,LUDĚK BRYKNER,3:42:17,358,CZE,MAM
883,JOHN MUIR,3:42:28,452,USA,M45
882,HEINRICH HOERMEYER,3:42:28,395,GER,M50
884,MARTIN KOMÍNEK,3:40:14,1199,CZE,MAM
885,ŠTEFAN KRČ,3:40:38,1532,CZE,M55
886,ANDREA ROVARIS,3:41:01,2445,ITA,MAM
887,IVO SOVIŠ,3:42:36,1359,CZE,MAM
888,ZBYNĚK VONDRÁK,3:41:35,845,CZE,MAM
890,ANOY FISCHER,3:41:49,1815,USA,MAM
889,VITTORIO CERQUENI,3:41:49,693,ITA,M50
892,ANDREW MEEK-WELSH,3:42:34,1502,GBR,M50
891,CRAIG DUN,3:42:33,1123,GBR,MAM
894,CLAUDIA WEBER,3:40:14,5259,GER,W40
893,THOMAS WENNING,3:40:14,1595,GER,MAM
895,DESIRÉE CLARKE NOBLE,3:41:52,5179,NZL,WAM
896,JURAJ VATRAL,3:42:41,989,SVK,M60
897,SZILÁRD CSÁBI,3:39:47,2176,HUN,MAM
899,MARIO ARUFE SANTAMARIA,3:42:59,552,ESP,M45
898,CLAUDE VIEILLE,3:42:54,874,FRA,M65
900,IAIN DUNN,3:41:07,1258,GBR,M40
901,CHRISTINE MECANTON,3:41:00,5157,SUI,W40
902,JAN TECL,3:41:09,1623,CZE,M45
903,CHRISTOPH GEIL,3:41:26,950,GER,-
904,HELEN THOMSON,3:41:58,5720,GBR,WAM
905,CLAUDIO POCCI,3:43:07,1051,ITA,M40
907,PETER FRÖHLICH,3:39:59,3332,GER,M40
906,FABIO FEDELE,3:39:48,681,ITA,M45
908,ANNE LISE ZAMPIERI,3:43:18,5151,FRA,W40
909,VINCENZO MAZZURCO,3:42:39,3744,CAN,MAM
910,CHRISTIAN MONNET,3:43:07,235,SUI,M40
911,JOSE MANUEL GARCIA NUNEZ,3:43:21,559,ESP,MAM
912,RICHARD MACHÁLEK,3:41:51,2363,CZE,MAM
913,SANDRO BRONZINI,3:42:13,3785,ITA,M45
914,JAROSLAV POSPÍŠIL,3:42:42,310,CZE,MAM
