Rank,Name,Chip time,St. number,Nationality,Age cat.
58,VÁCLAV HŘÍCH,2:52:05,537,CZE,MAM
59,RAIMUNDO ERRAZURIZ,2:52:15,310,CHI,MAM
60,SAMUEL CRAWFORD,2:52:23,239,GBR,MAM
61,MILOŠ LAMBERT,2:52:34,3597,CZE,MAM
62,PETR BENA,2:53:11,252,CZE,MAM
63,HUSEYIN AKPINAR,2:53:37,331,TUR,M45
64,MAREK LUFFT,2:53:41,1420,GER,MAM
65,STEVEN KOVATS,2:53:44,324,GBR,MAM
66,JAROSLAV BOHDAL,2:53:46,418,CZE,MAM
67,RADKA CHURÁŇOVÁ,2:53:55,F86,CZE,WAM
68,HANNU HEINISTO,2:54:03,250,FIN,M50
69,ZBIGNIEW LUNSKI,2:54:17,377,POL,M50
70,PAVEL ŠMÝD,2:54:25,932,CZE,MAM
71,GERD TETTENBORN,2:54:29,312,GER,M50
72,JAN DOSLA,2:54:34,460,CZE,MAM
73,ZDENĚK KAŠPAR,2:54:40,371,CZE,M40
74,PETER JANOUŠEK,2:54:48,247,SVK,MAM
75,MIROSLAV MACÍČEK,2:54:53,295,CZE,M40
76,MILAN HOLICKÝ,2:54:55,68,CZE,MAM
77,RASHID AKMETZYANOV,2:55:24,2727,RUS,MAM
78,BRUNO DURANT,2:55:27,243,FRA,MAM
79,JAN BERAN,2:55:29,1092,CZE,MAM
80,GESUINO DEMARTIS,2:55:32,695,ITA,M45
81,PHILIPPE RAFFIN,2:55:55,1165,FRA,MAM
82,MARTIN BENEŠ,2:56:03,524,CZE,MAM
83,LADISLAV FINDL,2:56:07,277,SVK,M40
84,JAN VADLEJCH,2:56:29,289,CZE,M55
85,FABIEN PISTER,2:57:19,327,FRA,MAM
86,MARK APSLEY,2:57:40,209,GBR,M40
87,MIRKO BAUMANN,2:58:00,207,CZE,MAM
88,MIROSLAV ŠVEHLA,2:58:06,234,CZE,MAM
89,BRUNO LESERT,2:58:09,347,FRA,M40
90,GÁBOR KISS VÁMOSI,2:58:13,1391,HUN,MAM
91,PIERRE MARTIN,2:58:23,398,FRA,MAM
92,DOMINIQUE GUIGUEN,2:58:28,423,FRA,M45
93,PETER HELMLE,2:58:29,406,HUN,MAM
94,MIROSLAV GABRIEL,2:58:37,1301,CZE,MAM
95,JAN BADURA,2:58:46,840,CZE,MAM
96,ANDY MARTIN,2:58:50,229,GBR,M45
97,JAN KULBACZYNSKI,2:58:52,375,POL,M40
98,GABRIELA BENKO,2:59:07,F665,HUN,WAM
99,PAVEL ŠKÁBA,2:59:32,1234,CZE,MAM
100,ROBERT JAN VERHEY,2:59:34,214,NED,M40
101,PAVEL VANĚK,2:59:38,1198,CZE,MAM
102,PASCAL FAU,2:59:47,372,FRA,M50
103,JIŘÍ PŘICHYSTAL,2:59:50,233,CZE,M40
104,JAN BLÁHA,2:59:53,407,CZE,MAM
105,DUŠAN MACHÁČEK,3:00:00,1151,CZE,MAM
106,GARETH DAVIES,3:00:09,437,GBR,MAM
107,BRANKO CERKOVSKI,3:00:26,3918,CRO,MAM
108,PAVEL HOLEŠ,3:00:33,1447,CZE,MAM
109,JIŘÍ POLCAR,3:00:37,714,CZE,MAM
110,TOMÁŠ WOLF,3:00:39,637,CZE,MAM
111,BOHUMIL PALEČEK,3:01:10,113,CZE,M45
112,DAVID ZÁMEČNÍK,3:01:27,415,CZE,MAM
113,DAVID VEDRA,3:01:28,3935,CZE,MAM
114,ERNESTO PEREZ JUDES,3:01:37,2704,ESP,M45
115,KAREL BEJŠOVEC,3:01:38,1424,CZE,MAM
116,MALCOLM SHEPHERD,3:01:40,230,GBR,MAM
117,JARMO JUHOLA,3:01:43,339,FIN,MAM
118,JOSE HERBRECHT,3:01:44,304,FRA,MAM
119,MARTIN ZEMAN,3:01:58,314,CZE,MAM
120,JAN BARTÁSEK,3:02:15,273,CZE,MAM
121,MILENA PROCHÁZKOVÁ,3:02:32,F35,CZE,WAM
122,LADISLAV PACHTA,3:02:43,653,CZE,M40
123,VÁCLAV HONS,3:03:02,345,CZE,M45
124,WILLIAM CROSSAN,3:03:04,751,USA,MAM
125,VIKTOR FONFER,3:03:11,322,SVK,MAM
126,ROMAN SLOWIOCZEK,3:03:12,1264,CZE,M40
127,ANDRZEJ SLAZAK,3:03:45,376,POL,M40
128,JAN HŘÍCH,3:03:52,202,CZE,MAM
129,MIREK BARUTA,3:03:55,1162,CZE,MAM
130,ZDENO KOLEDA,3:03:58,368,SVK,MAM
131,DANIEL DVOŘÁK,3:04:03,155,CZE,MAM
132,LUBOŠ FLEIBERK,3:04:11,208,CZE,M45
133,PETR SVOBODA,3:04:19,104,CZE,M40
134,TOMÁŠ ČERNÍK,3:04:45,405,CZE,MAM
135,JIŘÍ MUSIL,3:04:47,369,CZE,MAM
136,ZBYNĚK ŠTYNBAR,3:04:55,3639,CZE,MAM
137,JULIAN JACOBS,3:05:15,259,GBR,MAM
138,VÍT MALÍK,3:05:20,412,CZE,MAM
139,ALAN PROUDFOOT,3:05:24,1007,SCO,MAM
140,MARTIN ŠPERL,3:05:29,147,CZE,M40
141,GIAMPAOLO IONI,3:05:32,361,ITA,MAM
142,PETR HLAVÁČ,3:05:40,389,CZE,MAM
144,VIVIENNE CONNEELY,3:05:41,F63,IRL,WAM
143,MARTIN KETZL,3:05:41,385,CZE,MAM
145,SANDY WALLACE,3:05:45,267,SCO,M50
146,MATĚJ REŽNÝ,3:05:49,1201,SVK,MAM
147,PAVOL UHLARIK,3:05:51,366,SVK,M40
148,PAVEL KŘIVÁNEK,3:05:52,578,CZE,MAM
149,KAZIMIER BAK,3:06:01,1202,POL,M45
150,FRANCESCO TALACCHIA,3:06:05,364,ITA,MAM
151,MICHAL MRÁČEK,3:06:13,400,CZE,MAM
152,VLADIMÍR BILÍK,3:06:15,315,SVK,M55
153,GIUSEPPE NATALICCHIO,3:06:17,706,ITA,M40
154,JAROSLAV HRABUŠKA,3:06:35,61,CZE,M45
155,ZDENEK TŮMA,3:06:36,1097,CZE,MAM
156,RADOSLAV JUNEK,3:06:53,592,CZE,MAM
157,PATRICK ČIKARA,3:06:57,1208,CZE,MAM
158,MICHAL ŠTEFANIČ,3:06:58,379,CZE,MAM
159,BERNARD SCHIERER,3:07:05,1176,FRA,M40
160,JACQUES LE LAN,3:07:07,298,FRA,M50
161,JOSEF PETR,3:07:07,516,CZE,M40
162,ALOIS KOLAŘÍK,3:07:14,135,CZE,M45
163,JIŘÍ MÁLEK,3:07:16,392,CZE,MAM
164,LUKÁŠ ERDZIAK,3:07:22,933,SVK,MAM
165,VILÉM HRDINA,3:07:25,203,CZE,M45
166,DARKO MIŠERIC,3:07:36,3919,CRO,MAM
167,JIŘÍ DROZD,3:07:40,635,CZE,M45
168,ALEŠ JELÍNEK,3:07:53,817,CZE,MAM
169,GUILBERT ETIENNE,3:07:58,309,FRA,MAM
170,ZDENĚK BÍLÝ,3:08:08,108,CZE,M40
171,MARTIN HOLAN,3:08:12,507,CZE,M40
172,MILOŠ PŘIBYL,3:08:13,1432,CZE,MAM
173,NECATI CETECI,3:08:17,330,TUR,M55
174,ROBERT TOJEIRO,3:08:20,615,GBR,MAM
175,JAN HAMERNÍK,3:08:22,235,CZE,M45
176,JAVIER SANZ,3:08:26,790,ESP,M45
177,- -,3:08:43,260,-,W60
178,MARK BECKETT,3:08:48,210,GBR,MAM
179,JAROLIM FRANEK,3:08:57,1444,SVK,M45
180,HUGH HUNTER,3:09:08,575,GBR,M40
181,BERNARD CHAUVEAU,3:09:19,242,FRA,M50
182,MARTIN FIŠER,3:09:19,426,CZE,MAM
183,DANIEL HERBRECHT,3:09:29,305,FRA,M50
184,TOMI MATIKAINEN,3:09:34,857,FIN,MAM
185,RUUD WARMER,3:09:36,1649,NED,M45
186,SASKIA WARMER,3:09:41,F55,NED,W50
187,JAN MAREČEK,3:09:44,384,CZE,MAM
188,PETR STEHLÍK,3:09:48,1332,CZE,MAM
190,KEES SMIES,3:09:51,1527,NED,M50
191,CHRISTOF FALLER,3:09:51,1470,SUI,MAM
189,CZESLAW SIENKIEWICZ,3:09:51,1351,POL,M45
192,ŠTEFAN ŠIMEK,3:09:59,378,CZE,M45
193,ZBYNĚK FIALA,3:09:59,416,CZE,M55
194,DAN DVOŘÁK,3:10:00,1347,CZE,MAM
195,JAROSLAV NOSEK,3:10:01,1206,CZE,M40
196,MIROSLAV MIKULA,3:10:06,806,CZE,MAM
197,GERARD DAMOUR,3:10:16,326,FRA,M40
198,MARC BRION,3:10:22,623,BEL,MAM
199,PETR TRUHLÁŘ,3:10:22,1926,CZE,M40
200,FRANCESCO TREBBI,3:10:23,876,ITA,M40
201,AULIS KILPELAINEN,3:10:27,206,FIN,M60
203,ANTONÍN HAAS,3:10:39,2662,CZE,MAM
202,ALBERT ADAMEC,3:10:39,201,SVK,M40
204,PAVEL HORÁČEK,3:10:45,960,CZE,MAM
205,JOSEF KUNC,3:10:45,106,CZE,M40
206,BOHUSLAV PLACHÝ,3:10:50,140,CZE,MAM
207,ERIC DERIVAZ,3:10:52,240,FRA,M40
208,MARCELLO PAOLI,3:11:08,3808,ITA,M65
209,MARCUS TILLOTSON,3:11:15,560,GBR,MAM
210,ZDENĚK ANTOŠ,3:11:25,588,CZE,M40
211,JIŘÍ KEJVAL,3:11:27,967,CZE,MAM
212,MIKKO KOIVISTO,3:11:36,559,FIN,M45
213,SVATOPLUK MATYÁŠ,3:11:37,388,CZE,MAM
214,IVO ANČIC,3:11:38,3923,CRO,M40
215,KONSTANTIN WIESNER,3:11:39,921,CZE,MAM
216,JIŘÍ DOSKOČIL,3:11:44,659,CZE,M40
217,JAN FLÍDR,3:12:02,536,CZE,M45
218,JAN ŠMERDA,3:12:09,1137,CZE,MAM
219,GARCIA PEDRO,3:12:29,269,ESP,M45
220,GERHARD EBERL,3:12:42,265,AUT,M40
221,LUIGI MUNDULA,3:12:43,313,ITA,M45
222,MIQUEL BARCELO,3:12:49,765,ESP,MAM
223,MICHAL PEITZ,3:12:56,382,CZE,MAM
224,LUKÁŠ SOLAŘÍK,3:13:03,797,CZE,MAM
225,MICHAEL BENESCHAN,3:13:15,1408,GER,MAM
226,JOSEF MILOTA,3:13:21,862,CZE,M45
227,LAJOS SASS,3:13:25,402,HUN,MAM
228,STEPHAN SCHEPE,3:13:29,3580,GER,MAM
229,VITTORIO COVOLO,3:13:32,747,ITA,MAM
230,JAN KUČERA,3:13:33,718,CZE,MAM
231,ZDENĚK JAKOUBEK,3:13:34,919,CZE,MAM
232,MICHAL HROUZA,3:13:50,285,CZE,MAM
233,ANTONIO DE SERIO,3:13:58,642,ITA,MAM
234,LUBOŠ RACEK,3:14:07,1117,CZE,MAM
235,MARKUS AIGNER,3:14:08,270,AUT,MAM
236,RADKO HODBOĎ,3:14:15,520,CZE,M45
237,KEVIN FOSTER,3:14:23,737,GBR,M40
238,TOMÁŠ PIRK,3:14:29,508,CZE,MAM
239,RALF REICHEL,3:14:36,605,GER,M40
240,OTAKAR MICHÁLEK,3:14:36,205,CZE,M50
241,JANOS VEZENDI,3:14:43,951,HUN,MAM
242,JAN ZAHRADNÍK,3:14:46,231,CZE,M45
243,VÁCLAV MAREK,3:14:53,105,CZE,M45
244,MAREK ELIÁŠ,3:14:58,2597,-,MAM
245,CHRIS MORRISON,3:15:00,303,SCO,MAM
246,JOSEF PRŮCHA,3:15:07,380,CZE,M40
247,JAVIER FREGA,3:15:10,834,ARG,MAM
248,JIŘÍ ČÁSLAVA,3:15:11,956,CZE,MAM
249,MARTIN ŠEBÁNEK,3:15:12,1108,CZE,MAM
250,JAN ZAHULA,3:15:14,972,CZE,M50
251,ALENA ŠÍPKOVÁ,3:15:18,F388,CZE,WAM
253,MICHAL URBÁNEK,3:15:20,1324,CZE,MAM
252,MIROSLAV ŽENČÁK,3:15:20,754,CZE,M50
254,BRUCE BRIDGESTOCK,3:15:30,307,GBR,M45
255,EDUARD OPLATEK,3:15:34,980,CZE,MAM
256,IVAN FIAMIN,3:15:38,245,SVK,MAM
257,STANISLAV PREISSLER,3:15:40,1269,CZE,MAM
258,PABLO MORENAS,3:15:42,946,FRA,MAM
259,ANTONIO VALENTINO,3:15:44,644,ITA,MAM
260,PHILIPPE NELSO JACQUES,3:15:48,308,FRA,M45
261,YVES BUAN,3:15:59,823,FRA,MAM
262,OTAKAR KUČERA,3:16:00,867,CZE,M55
263,RONALD BLANKENSTEIN,3:16:11,608,GER,MAM
264,ROBERT NAGY,3:16:13,818,HUN,MAM
265,SAAVEDRA HRUEN NICANOR,3:16:16,1022,ESP,M45
266,JUAN LUIS DE LA HOZ,3:16:20,3593,ESP,M45
267,ANGEL CATENA,3:16:26,1500,ESP,M45
268,MILAN CELUCH,3:16:36,66,CZE,MAM
269,NICOLAS LOPEZ GOMEZ,3:16:37,2693,ESP,M45
270,ANTONÍN VÍTEK,3:16:43,56,CZE,MAM
271,MARTIN RŮŽIČKA,3:16:45,900,CZE,MAM
272,MALDUNADO LIROLA,3:16:47,2700,ESP,M45
273,PETER VANÍK,3:16:48,3646,SVK,MAM
274,SAMUEL STRAKA,3:16:53,527,CZE,M45
275,MARCELRENE HEMME,3:16:57,216,NED,MAM
277,JAN HAZUCHA,3:16:57,861,SVK,M60
276,MARK FARMER,3:16:57,297,GBR,MAM
278,MILAN KUBIATKO,3:17:09,3668,SVK,M45
279,ROMAN HOLÝ,3:17:09,692,CZE,MAM
280,KAREL ŠVADLENKA,3:17:14,522,CZE,MAM
281,REUBEN KIBET CHEBII,3:17:18,31,KEN,MAM
282,ZDENĚK ŠPRINGR,3:17:19,652,CZE,MAM
283,PHILIPPE GOT,3:17:22,908,FRA,MAM
284,VALTER OLIVIERI,3:17:24,362,ITA,MAM
286,DANIEL HORA,3:17:26,1294,CZE,MAM
285,LUTZ MULLER,3:17:26,974,GER,M45
287,JAROMÍR GÉRYK,3:17:32,1490,CZE,MAM
288,MIROSLAV DRLIČKA,3:17:34,897,SVK,MAM
289,ZDENĚK ŠTĚPÁNEK,3:17:36,421,CZE,MAM
290,FRANTIŠEK TUMA,3:17:37,119,CZE,M50
291,PAVEL STANĚK,3:17:38,3615,CZE,MAM
292,PAVEL KRATINA,3:17:42,139,CZE,MAM
293,JAROSLAV ORGONÍK,3:17:45,59,CZE,MAM
294,PAVEL POKORNÝ,3:17:46,128,CZE,MAM
297,ANDRZEJ BUREK,3:17:47,1281,POL,M50
296,STEFANO PASCUCCI,3:17:47,877,ITA,M40
295,JAROSLAV ŠAŠEK,3:17:47,342,CZE,M45
298,NICOLA LAURIERO,3:17:48,707,ITA,M45
299,REIJO HONKANEN,3:17:49,854,FIN,M45
300,MILAN PEŠEK,3:17:57,141,CZE,M40
301,ČESTMÍR ČADA,3:18:01,504,CZE,M45
302,FRANTIŠEK DAŘENA,3:18:05,1507,CZE,MAM
303,LADISLAV TAJOVSKÝ,3:18:06,131,CZE,MAM
304,TOMÁŠ TAJTL,3:18:08,977,CZE,MAM
305,VILÉM SKLENÁK,3:18:12,153,CZE,M40
306,KAMIL KOZUB,3:18:13,343,CZE,MAM
308,PETR PATOČKA,3:18:17,3816,CZE,M40
307,CLAIRE GORDON,3:18:17,F61,GBR,WAM
309,MATT PRITCHARD,3:18:32,1746,CAN,MAM
310,FRANTIŠEK KUZMA,3:18:32,973,SVK,MAM
311,ANGELINO DOS SANTOS DA SILV,3:18:33,3946,CZE,M45
312,X FORTE,3:18:36,1365,SCO,M45
313,JIŘÍ TARANT,3:18:42,923,CZE,M45
314,DENISA KOZÁKOVÁ,3:18:44,F36,CZE,WAM
315,DIDIER MARIE,3:18:53,1135,FRA,M45
316,MARIAN KOSAKOWSKI,3:19:05,1285,POL,M45
317,ANDREAS PRODDEHL,3:19:09,1421,GER,MAM
318,ESAMATTI LAAKSO,3:19:14,855,FIN,MAM
319,JURGEN MERRATH,3:19:21,1302,GER,M40
320,JEAN MARIE SEGOT,3:19:23,424,FRA,M55
321,JAN ŠOUREK,3:19:24,1387,CZE,MAM
322,RUDOLF KRAŠČA,3:19:25,1325,CZE,MAM
323,KEES LANDMAN,3:19:31,2747,NED,M50
324,BRULE PIERRE,3:19:33,264,FRA,M50
325,GABRIEL NEPKO,3:19:35,1423,SVK,M45
326,MILAN VAGO,3:19:39,283,SVK,M40
327,PIERRE HECKMANN,3:19:40,1167,FRA,M45
328,JEAN PIERRE LEBRUN,3:19:41,244,FRA,M45
329,ZDENĚK BELKO,3:19:45,316,SVK,M40
330,JOSEF BAMBAS,3:19:54,1217,CZE,MAM
331,JESUS MARROQUI GRAS,3:20:07,3856,ESP,M40
332,PEDRO BERMUDEZ GONZALEZ,3:20:09,703,ESP,M45
333,LOIC BOURGEAIS,3:20:12,257,FRA,M50
334,JOHN BONE,3:20:13,328,GBR,M55
335,DENIS TERNOY,3:20:18,325,FRA,M40
336,JAROSLAV HORNÝ,3:20:21,351,SVK,M55
337,MILAN FURÍN,3:20:21,350,SVK,M50
338,JESUS DIAZ DEL PINO,3:20:25,2712,ESP,M55
339,MARTIN STŘELEC,3:20:27,1725,CZE,MAM
340,MOJMÍR NOVOTNÝ,3:20:33,901,CZE,M45
341,PHILIPPE SUPIE,3:20:44,815,FRA,M40
342,VAUGHAN JONES,3:20:48,680,NZL,MAM
343,JIŘÍ KOBERA,3:20:50,3939,CZE,MAM
344,MARKO DIDEK,3:20:51,518,CZE,MAM
345,SCOTT LEONARD,3:20:55,1511,GBR,MAM
346,JAN PIRK,3:20:56,511,CZE,M55
347,MIKE BERRY,3:20:58,771,GBR,M50
348,KAREL SVOBODA,3:21:02,717,CZE,M40
349,ANTTI ORAMA,3:21:09,788,FIN,M40
350,KAREL KARAS,3:21:13,81,CZE,MAM
351,JAFAR MANAMANI,3:21:14,1570,FRA,M40
352,DAVID PROCHÁZKA,3:21:34,3894,CZE,MAM
353,PAVEL PÁNEK,3:21:41,512,CZE,M50
354,OLEKSANDR LIADSKYY,3:21:44,821,UKR,MAM
355,STANISLAV MORAVIEV,3:21:44,1428,RUS,M45
356,HERMAN ESHUIS,3:21:53,531,NED,M50
357,ZDENĚK NOVÁK,3:21:54,419,CZE,M50
358,REIJO KAINULAINEN,3:21:56,340,FIN,M45
359,PETR ZAPLETAL,3:22:05,1872,CZE,M40
360,MARTIN RONDE HADEGAARD,3:22:09,225,DEN,M45
361,KAREL URBAN,3:22:11,123,CZE,M60
362,JIŘÍ RYŠAVÝ,3:22:15,294,CZE,M45
363,TOMÁŠ BELZA,3:22:21,1096,CZE,MAM
364,MAROS FEHER,3:22:24,494,SVK,MAM
365,LARS LILJESTROM,3:22:28,856,FIN,M45
366,MICHEL COSSOU LACASSIE,3:22:29,997,FRA,M40
367,PAVEL RICHTER,3:22:32,918,CZE,MAM
369,MANFRED JUNKER,3:22:35,683,AUT,M50
368,DAVID LUKAC,3:22:35,860,CZE,MAM
370,DETLEF KOHLSDORF,3:22:46,604,GER,M40
371,JOSEF DASTYCH,3:22:48,3865,CZE,MAM
372,JAN KNÝŘ,3:22:52,647,CZE,M40
373,JIŘÍ NOŽKA,3:22:57,3802,CZE,M40
374,MARTIN PÍSAČKA,3:22:59,279,CZE,M40
375,JOHN REYNOLDS,3:23:02,219,USA,MAM
376,ZDENĚK BOHUNĚK,3:23:10,1425,SVK,M40
377,JÜRGEN THIETZ,3:23:10,879,GER,M40
378,VLADIMÍR SLAVÍK,3:23:11,800,CZE,MAM
379,PETER HANKE,3:23:17,293,GER,M55
381,MILOŠ LAURINEC,3:23:22,1036,SVK,MAM
380,DAVID WOLF,3:23:22,535,CZE,MAM
382,MARCEL SCHMIDLIN,3:23:27,3630,SUI,M40
383,JAN PEKAREK,3:23:27,3631,SUI,MAM
384,ZBYNĚK SCHNEIDER,3:23:30,514,CZE,MAM
385,RENÉ SLONKA,3:23:31,466,CZE,MAM
386,WILFRIED GRUBER,3:23:32,534,AUT,M45
387,MIROSLAV KUŠIAK,3:23:35,1190,CZE,M40
388,RICHARD ST. JOHN,3:23:46,341,CAN,M55
389,JIŘÍ ALEXA,3:23:47,3647,CZE,M50
390,PAVEL TUNKL,3:23:50,639,CZE,M40
391,MIROSLAV ŠTEFL,3:23:52,482,CZE,MAM
392,- -,3:23:53,1411,-,W60
393,NELLY J.J VANBEERS,3:23:54,F53,NED,W45
394,MICHAL HOLEČEK,3:24:01,526,CZE,MAM
395,PAVEL STRÝČEK,3:24:05,3823,CZE,MAM
396,JIŘÍ BRŮŽA,3:24:07,1095,CZE,MAM
397,DANIEL KUPIDLOVSKÝ,3:24:13,1468,CZE,MAM
398,MAURICE BRUYNSEELS,3:24:20,3726,BEL,M50
399,JAN DOSOUDIL,3:24:21,1102,CZE,MAM
401,VLADIMÍR DUDLÁK,3:24:27,1435,SVK,MAM
400,PHILIPPE SIMONET,3:24:27,323,FRA,M45
402,VICENZO PALMIGIANO,3:24:29,852,ITA,MAM
403,VIKTOR HÖNSCH,3:24:30,952,HUN,M40
404,FRANCO LEVEGHI,3:24:39,678,ITA,M45
405,HARRY VANBOXTEL,3:24:39,540,NED,M55
406,CARLY VANPINXTEN,3:24:39,213,NED,M50
407,AAD KORTEKAAS,3:24:40,299,NED,M50
408,TOMÁŠ PROUSEK,3:24:48,1296,CZE,MAM
409,ATTILA BARTA,3:24:51,291,HUN,MAM
411,TOMÁŠ BLÁHA,3:25:03,1028,CZE,MAM
410,JINDŘICH MIHULKA,3:25:03,513,CZE,MAM
412,TOMÁŠ RYCHECKÝ,3:25:05,1071,CZE,MAM
413,LENROUILLY XAVIER,3:25:06,677,FRA,M40
414,PIETRO SBRIGHI,3:25:07,618,ITA,M50
415,FABRIZIO CERINI,3:25:07,554,ITA,M50
416,JOSEF DOBEŠ,3:25:08,1209,CZE,M50
417,- -,3:25:14,920,-,W60
418,LUKÁŠ RAPČAN,3:25:15,950,CZE,MAM
419,LADISLAV TARANT,3:25:17,387,CZE,M40
420,PAVEL PILNÝ,3:25:18,1333,CZE,MAM
421,PAVEL TUCEK,3:25:23,585,CZE,MAM
422,DORN WENNINGER,3:25:25,1538,USA,MAM
423,MARIA NUERNBERD,3:25:34,F59,GER,WAM
424,LUKÁŠ TLÁSKAL,3:25:51,491,CZE,MAM
425,MIROSLAV OSLADIL,3:25:53,353,CZE,M50
426,ROMAN PLESKAČ,3:25:57,1990,CZE,MAM
427,ZDENĚK ZVĚŘINA,3:26:00,521,CZE,MAM
428,MICHAL HOLÍK,3:26:06,276,SVK,M50
430,PHILLIPE LE PABIC,3:26:08,811,FRA,M50
429,BRULE DANIELLE,3:26:08,F65,FRA,W45
431,VLADIMÍR KRČMÁRIK,3:26:14,750,SVK,M45
432,ADRIAN LOUGHREY,3:26:17,619,GBR,MAM
433,LUIS HITA - HITA,3:26:20,2699,ESP,M45
434,JAROSLAV ALEXA,3:26:22,3648,CZE,MAM
435,FRANTIŠEK MOCKER,3:26:27,70,CZE,M45
436,KAREL KYZLINK,3:26:28,963,CZE,MAM
437,STEPHAN TILLE,3:26:29,1571,GER,MAM
438,FELIX L´HER,3:26:36,826,FRA,M60
440,MICHAL KRÁL,3:26:41,1362,CZE,MAM
439,PAVEL POKORNÝ,3:26:41,1363,CZE,MAM
441,JÁNOS BARCZA,3:26:45,292,HUN,MAM
442,TORRES OSHA,3:26:56,2713,ESP,M40
443,JIŘÍ VÁBR,3:26:57,390,CZE,MAM
444,DOMENICO TIRELLI,3:26:57,709,ITA,M55
445,VLADIMÍR KALOVSKÝ,3:27:03,461,CZE,MAM
446,CLAUDIO PEDRONI,3:27:03,428,ITA,M40
447,PAVEL MATĚJOVSKÝ,3:27:04,964,CZE,MAM
449,YVES MILOT,3:27:09,663,FRA,M45
448,MARTIN ŽUPKA,3:27:09,3686,CZE,MAM
450,PIERGAVINO CANU,3:27:11,1252,ITA,M45
451,ZDENĚK FIALA,3:27:12,1080,CZE,M45
452,ROSTISLAV ŠMONDRK,3:27:14,401,CZE,MAM
453,PETR KLIER,3:27:14,3834,CZE,MAM
454,ALFONS VYTISK,3:27:15,55,CZE,M50
455,MARTIN TROJAN,3:27:18,2096,CZE,MAM
456,JIŘÍ ČERNOVSKÝ,3:27:20,1827,CZE,MAM
457,JAN MALÝ,3:27:22,51,CZE,MAM
458,JOZEF MECELE,3:27:22,1403,SVK,M40
